,,bg1,bg1,bg1,bg1,bg1,bg1,bg1,bg1,bg1,bg1,bg1,bg1,bg1,bg2,bg2,bg2,bg2,bg2,bg2,bg2,bg2,bg2,bg2,bg2,bg2,bg2,no_bg,no_bg,no_bg,no_bg,no_bg,no_bg,no_bg,no_bg,no_bg,no_bg,no_bg,no_bg,no_bg
,,x,success,status,method,nfev,fjac,r,qtf,fun,message,A1,tau1,tau2,x,success,status,method,nfev,fjac,r,qtf,fun,message,A1,tau1,tau2,x,success,status,method,nfev,fjac,r,qtf,fun,message,A1,tau1,tau2
18,1,[0.49534848 2.44112025 3.07635425],True,1,hybr,8,"[[-4.21012875e-07  7.85499802e-01  6.18861908e-01]
 [ 5.87782040e-06 -6.18861908e-01  7.85499802e-01]
 [-1.00000000e+00 -3.96826468e-06  4.35647793e-06]]","[ 1.42437911e-01 -9.84817317e-02 -1.21356663e-01 -8.09021081e-03
  7.72874485e-03  1.01417639e-07]",[-4.96139769e-11 -4.77277987e-12 -2.29210025e-16],[ 2.22044605e-16 -3.46567219e-12 -3.16868753e-12],The solution converged.,0.495348484899732,2.441120254964032,3.076354253416327,[0.50064635 2.17895456 3.34211709],True,1,hybr,12,"[[-6.24974214e-07  9.27628977e-01  3.73502986e-01]
 [ 1.05962093e-05 -3.73502986e-01  9.27628977e-01]
 [-1.00000000e+00 -4.53746000e-06  9.59592106e-06]]","[ 9.56166755e-02 -7.32743119e-02 -7.72146689e-02 -4.73601567e-03
  3.09672387e-03  8.79286170e-08]",[-7.97695727e-11  6.90868803e-11  8.92935272e-16],[-1.11022302e-16 -9.98007232e-11  3.42928186e-11],The solution converged.,0.5006463503992817,2.1789545623490527,3.3421170870604406,[0.49573575 2.47518793 3.02852933],True,1,hybr,9,"[[-4.20529831e-07  7.85447109e-01  6.18928783e-01]
 [ 6.44303390e-06 -6.18928783e-01  7.85447109e-01]
 [-1.00000000e+00 -4.31808307e-06  4.80038433e-06]]","[ 1.42592491e-01 -9.97578820e-02 -1.20331704e-01 -7.46294856e-03
  6.45664598e-03  9.70562469e-08]",[ 7.81370252e-11 -3.89154780e-12 -5.79323244e-17],[0.00000000e+00 3.51829677e-13 6.54476473e-13],The solution converged.,0.49573574942565035,2.475187933755397,3.0285293296797344
18,2,[0.49686972 2.38586111 3.12737355],True,1,hybr,10,"[[ 2.47665973e-08  7.86637438e-01  6.17415209e-01]
 [-2.64976056e-06 -6.17415209e-01  7.86637438e-01]
 [-1.00000000e+00  1.65548481e-06 -2.06910959e-06]]","[ 1.57413140e-01 -9.11063679e-02 -1.18046310e-01 -9.59234559e-03
  8.87408749e-03 -4.37685476e-08]",[-2.87026306e-11 -1.38282879e-11  2.57975390e-16],[-2.22044605e-16  2.16204832e-12  1.57901470e-12],The solution converged.,0.4968697233121152,2.3858611088345874,3.127373545566112,[0.49766142 2.34702186 3.16666125],True,1,hybr,10,"[[-6.30545812e-07  9.27969000e-01  3.72657397e-01]
 [ 1.79041951e-05 -3.72657397e-01  9.27969000e-01]
 [-1.00000000e+00 -7.25725770e-06  1.63795605e-05]]","[ 9.51238244e-02 -7.42858658e-02 -7.35127735e-02 -2.78253472e-03
  2.20741161e-03  9.45733521e-08]",[ 1.06473858e-11  2.43836881e-12 -1.85101239e-16],[2.22044605e-16 8.97176777e-12 6.23055774e-12],The solution converged.,0.4976614156325416,2.347021864176642,3.1666612540171823,[0.49739398 2.41356787 3.08589278],True,1,hybr,8,"[[-4.20701285e-07  7.85162979e-01  6.19289186e-01]
 [ 5.50717813e-06 -6.19289186e-01  7.85162979e-01]
 [-1.00000000e+00 -3.74085494e-06  4.06349663e-06]]","[ 1.42534462e-01 -9.86623386e-02 -1.21887270e-01 -8.65044531e-03
  8.26094735e-03  1.01626430e-07]",[ 9.34143566e-11 -9.97668377e-11 -5.88733287e-16],[0.0000000e+00 8.8817842e-16 6.9388939e-15],The solution converged.,0.4973939773293742,2.413567865473414,3.085892784795562
18,3,[0.49632135 2.41130982 3.10199685],True,1,hybr,9,"[[-4.20644156e-07  7.85240413e-01  6.19191000e-01]
 [ 5.44676341e-06 -6.19191000e-01  7.85240413e-01]
 [-1.00000000e+00 -3.70289367e-06  4.01655968e-06]]","[ 1.42553808e-01 -9.84457995e-02 -1.22470991e-01 -8.72866128e-03
  8.53107805e-03  1.02837054e-07]",[2.01912954e-14 1.66537548e-13 8.98597273e-19],[ 2.22044605e-16  3.33066907e-16 -2.77555756e-16],The solution converged.,0.49632134945386874,2.411309823833596,3.1019968491288217,[0.49839303 2.3095516  3.20496171],True,1,hybr,11,"[[-5.57070518e-07  9.28094447e-01  3.72344863e-01]
 [ 1.65299339e-05 -3.72344863e-01  9.28094447e-01]
 [-1.00000000e+00 -6.67185004e-06  1.51339176e-05]]","[ 1.07635208e-01 -8.00481599e-02 -6.07003182e-02 -3.07712605e-03
  2.43742130e-03  7.88127047e-08]",[9.71118368e-11 2.23666645e-11 5.37665951e-16],[-3.33066907e-16  1.00403574e-11  5.05595565e-12],The solution converged.,0.49839303335660223,2.309551600793382,3.20496170624227,[0.49678907 2.44173276 3.05778302],True,1,hybr,9,"[[-4.28647851e-07  7.85014485e-01  6.19477407e-01]
 [ 6.04446590e-06 -6.19477407e-01  7.85014485e-01]
 [-1.00000000e+00 -4.08090484e-06  4.47945563e-06]]","[ 1.39889674e-01 -9.93014021e-02 -1.23403638e-01 -8.06012093e-03
  7.50828397e-03  1.03102641e-07]",[ 1.83828480e-11 -4.15769340e-13 -1.03928719e-17],[0.00000000e+00 1.78856929e-13 1.58761893e-13],The solution converged.,0.49678906588970245,2.4417327576087464,3.0577830164394584
18,4,[0.49630795 2.4011071  3.11505226],True,1,hybr,9,"[[-4.20657723e-07  7.85222845e-01  6.19213278e-01]
 [ 5.31546936e-06 -6.19213278e-01  7.85222845e-01]
 [-1.00000000e+00 -3.62171926e-06  3.91335113e-06]]","[ 1.42549218e-01 -9.82113352e-02 -1.22874459e-01 -8.92594063e-03
  8.87748798e-03  1.03729839e-07]",[-7.16717941e-13  1.27118294e-14  3.69062277e-19],[ 0.00000000e+00 -3.33066907e-16  1.60982339e-15],The solution converged.,0.4963079467723408,2.4011071036492164,3.1150522623100465,[0.49690749 2.37197546 3.14444968],True,1,hybr,9,"[[-6.30416778e-07  9.27996355e-01  3.72589272e-01]
 [ 1.99979396e-05 -3.72589272e-01  9.27996354e-01]
 [-1.00000000e+00 -8.03604222e-06  1.83231285e-05]]","[ 9.51187120e-02 -7.42500857e-02 -7.35195737e-02 -2.64730519e-03
  2.07732557e-03  9.27440180e-08]",[-9.88547788e-11 -6.69782528e-12 -7.16229941e-17],[0.00000000e+00 9.79716308e-13 7.05241421e-13],The solution converged.,0.4969074910125029,2.3719754560980943,3.144449683115352,[0.4968006  2.43024384 3.07215538],True,1,hybr,7,"[[-4.20666224e-07  7.85245447e-01  6.19184615e-01]
 [ 5.72770361e-06 -6.19184615e-01  7.85245447e-01]
 [-1.00000000e+00 -3.87683219e-06  4.23718313e-06]]","[ 1.42546296e-01 -9.89254491e-02 -1.21495394e-01 -8.33611073e-03
  7.79481222e-03  1.00609332e-07]",[ 3.66824882e-10 -2.25268906e-11 -2.83338191e-16],[2.22044605e-16 8.58202398e-14 1.33004718e-13],The solution converged.,0.4968005959564358,2.430243838183002,3.072155380700155
18,5,[0.49518127 2.43613758 3.08471489],True,1,hybr,8,"[[-4.21114338e-07  7.85473285e-01  6.18895563e-01]
 [ 5.80589643e-06 -6.18895563e-01  7.85473285e-01]
 [-1.00000000e+00 -3.92401760e-06  4.29975075e-06]]","[ 1.42435587e-01 -9.82258153e-02 -1.21820972e-01 -8.16424436e-03
  7.82736772e-03  1.01625548e-07]",[5.28332403e-10 2.44138254e-10 9.72908464e-16],[ 2.22044605e-16  2.76623169e-12 -6.75681733e-13],The solution converged.,0.49518126614226443,2.4361375848344005,3.0847148888571767,[0.49794878 2.30148199 3.22064496],True,1,hybr,15,"[[ 0.00000000e+00 -9.26896958e-01 -3.75315907e-01]
 [ 1.83955270e-06 -3.75315907e-01  9.26896958e-01]
 [ 1.00000000e+00  6.90413388e-07 -1.70507580e-06]]","[-1.35198613e-01  7.30237806e-02  7.23468254e-02 -3.51965664e-03
  2.19661336e-03 -4.04078601e-09]",[ 1.28927796e-10  3.86731570e-12 -7.11413102e-18],[2.22044605e-16 5.55111512e-17 1.38777878e-17],The solution converged.,0.49794877899953094,2.3014819935835225,3.220644964572572,[0.49558537 2.46926446 3.03787094],True,1,hybr,9,"[[-4.20530881e-07  7.85455536e-01  6.18918089e-01]
 [ 6.32907390e-06 -6.18918089e-01  7.85455536e-01]
 [-1.00000000e+00 -4.24748663e-06  4.71093196e-06]]","[ 1.42592310e-01 -9.97216609e-02 -1.20416714e-01 -7.59470435e-03
  6.71656674e-03  9.80034846e-08]",[-9.14976893e-11 -1.32293120e-11 -4.52516893e-17],[ 0.00000000e+00 -5.91526828e-13 -9.79383241e-13],The solution converged.,0.4955853666525653,2.4692644563547685,3.0378709361844485
18,6,[0.49502092 2.43431804 3.08899464],True,1,hybr,9,"[[-4.21379945e-07  7.85611835e-01  6.18719682e-01]
 [ 5.75353994e-06 -6.18719682e-01  7.85611835e-01]
 [-1.00000000e+00 -3.89086948e-06  4.25933301e-06]]","[ 1.42369768e-01 -9.78512972e-02 -1.21585652e-01 -8.21806134e-03
  8.11397536e-03  1.02676637e-07]",[ 8.51680291e-12 -1.07191702e-12 -9.75612733e-18],[0.00000000e+00 1.78745907e-14 1.14908083e-14],The solution converged.,0.4950209233555273,2.4343180396594173,3.0889946414042866,[0.49577104 2.39850264 3.12497555],True,1,hybr,10,"[[-5.83317490e-07  9.28368029e-01  3.71662216e-01]
 [ 1.84339563e-05 -3.71662216e-01  9.28368029e-01]
 [-1.00000000e+00 -7.39273837e-06  1.68966986e-05]]","[ 1.02810833e-01 -7.14891906e-02 -6.95344852e-02 -2.57422629e-03
  1.79137973e-03  7.88048344e-08]",[-6.15562027e-11  2.20104306e-12  4.09547649e-16],[2.22044605e-16 2.57244226e-12 1.09962039e-12],The solution converged.,0.4957710433291775,2.3985026437293056,3.124975548768726,[0.49543126 2.46701159 3.04262099],True,1,hybr,10,"[[-6.48387552e-07  7.85294226e-01  6.19122749e-01]
 [ 8.62092925e-06 -6.19122749e-01  7.85294226e-01]
 [-1.00000000e+00 -5.84658842e-06  6.36853448e-06]]","[ 1.36244005e-01 -9.86787120e-02 -1.26706695e-01 -7.64047385e-03
  6.95470135e-03  1.74537984e-07]",[-2.48339809e-11  1.58657610e-13  1.28492123e-16],[-1.11022302e-16  3.61255470e-12  2.53519428e-12],The solution converged.,0.49543125768607577,2.4670115901197716,3.0426209943924456
18,7,[0.49779334 2.37215541 3.13327853],True,1,hybr,9,"[[-4.20788016e-07  7.85047152e-01  6.19436009e-01]
 [ 5.00309467e-06 -6.19436009e-01  7.85047152e-01]
 [-1.00000000e+00 -3.42943543e-06  3.66701397e-06]]","[ 1.42505063e-01 -9.77660601e-02 -1.23323591e-01 -9.44837883e-03
  9.59160418e-03  1.04734325e-07]",[-2.13876771e-11 -2.39433069e-11 -1.10790953e-16],[0.00000000e+00 1.00808251e-13 4.23494573e-13],The solution converged.,0.4977933410576172,2.372155405277899,3.1332785265614778,[0.49520749 2.4964879  3.00814606],True,1,hybr,14,"[[-7.92536181e-07  9.28587301e-01  3.71114032e-01]
 [ 3.73013905e-05 -3.71114032e-01  9.28587300e-01]
 [-9.99999999e-01 -1.45790085e-05  3.43434762e-05]]","[ 7.59353173e-02 -7.37204966e-02 -7.41687377e-02 -1.72634344e-03
  1.34508783e-03  1.18862261e-07]",[-1.44557446e-11  6.02191917e-11  2.03567168e-15],[-2.22044605e-16  0.00000000e+00  0.00000000e+00],The solution converged.,0.4952074874406077,2.4964879033286183,3.0081460626822496,[0.49834261 2.39891141 3.09268981],True,1,hybr,9,"[[-4.20685066e-07  7.85012986e-01  6.19479307e-01]
 [ 5.32142417e-06 -6.19479307e-01  7.85012986e-01]
 [-1.00000000e+00 -3.62675540e-06  3.91678138e-06]]","[ 1.42539726e-01 -9.86903480e-02 -1.21794431e-01 -8.95468801e-03
  8.61475075e-03  1.01930778e-07]",[6.22249743e-11 8.91978505e-12 2.12888423e-17],[ 0.00000000e+00 -9.54791801e-14 -3.13138404e-13],The solution converged.,0.49834260794409585,2.3989114105736906,3.0926898102244094
18,8,[0.49696335 2.38375783 3.12887381],True,1,hybr,12,"[[-1.37009855e-07  7.86588889e-01  6.17477059e-01]
 [ 1.09852965e-06 -6.17477059e-01  7.86588889e-01]
 [-1.00000000e+00 -7.86087288e-07  7.79490775e-07]]","[ 1.56455200e-01 -9.47804928e-02 -1.12269946e-01 -9.54011735e-03
  8.78750390e-03 -5.57994365e-10]",[-5.36188432e-12 -1.93240155e-13 -2.21522254e-16],[ 2.22044605e-16 -4.09827727e-12 -3.46284112e-12],The solution converged.,0.4969633475474643,2.38375782860209,3.1288738113736576,[0.49787645 2.33886523 3.17430974],True,1,hybr,11,"[[-3.31802730e-07  9.28587446e-01  3.71113668e-01]
 [ 5.36653388e-06 -3.71113668e-01  9.28587446e-01]
 [-1.00000000e+00 -2.29970192e-06  4.86015946e-06]]","[ 1.14324942e-01 -6.65084848e-02 -6.59955842e-02 -3.04511917e-03
  2.10062617e-03  3.25730384e-08]",[ 1.42437618e-11  3.18004729e-12 -4.31749497e-16],[4.44089210e-16 1.20464194e-11 8.23900670e-12],The solution converged.,0.4978764538283296,2.3388652342792535,3.1743097422495246,[0.49749143 2.41127112 3.08759059],True,1,hybr,8,"[[-4.20708335e-07  7.85148626e-01  6.19307383e-01]
 [ 5.47819728e-06 -6.19307383e-01  7.85148626e-01]
 [-1.00000000e+00 -3.72300659e-06  4.04065129e-06]]","[ 1.42531702e-01 -9.86259696e-02 -1.21931577e-01 -8.69411791e-03
  8.32117709e-03  1.01731886e-07]",[ 1.56807231e-10 -1.94778413e-10 -1.24402699e-15],[-3.33066907e-16  1.11290976e-11  8.48632276e-12],The solution converged.,0.4974914254318468,2.411271123663294,3.0875905894048477
18,9,[0.49592629 2.40391112 3.1162247 ],True,1,hybr,10,"[[-8.51478822e-07  7.86382341e-01  6.17740085e-01]
 [ 1.18986410e-05 -6.17740085e-01  7.86382341e-01]
 [-1.00000000e+00 -8.01985544e-06  8.83088859e-06]]","[ 1.54521472e-01 -9.44361016e-02 -1.18581831e-01 -9.15082645e-03
  8.53119029e-03  2.33768593e-07]",[ 5.56517354e-11 -1.21278329e-12  2.71250160e-16],[-2.22044605e-16  2.33146835e-13  1.95510275e-13],The solution converged.,0.49592629391456283,2.4039111163629423,3.1162247036831587,[0.4937423  2.50669432 3.01335244],True,1,hybr,11,"[[-1.14148208e-06  9.27709037e-01  3.73304089e-01]
 [ 7.40818344e-05 -3.73304087e-01  9.27709035e-01]
 [-9.99999997e-01 -2.87140149e-05  6.83002674e-05]]","[ 8.37107500e-02 -7.78547116e-02 -7.98274105e-02 -1.51966317e-03
  1.29321000e-03  2.07597390e-07]",[ 6.93286793e-11 -8.90543654e-13 -3.67155158e-16],[-2.22044605e-16 -5.36792832e-13 -9.72416592e-14],The solution converged.,0.49374230346260434,2.5066943154969605,3.013352442082602,[0.49641391 2.43316066 3.07324752],True,1,hybr,8,"[[-4.20767356e-07  7.85315639e-01  6.19095588e-01]
 [ 5.77152833e-06 -6.19095588e-01  7.85315639e-01]
 [-1.00000000e+00 -3.90356291e-06  4.27197625e-06]]","[ 1.42510693e-01 -9.87803697e-02 -1.21452934e-01 -8.26496926e-03
  7.76732879e-03  1.00780859e-07]",[1.55311126e-12 8.74936548e-13 4.39622256e-18],[ 0.00000000e+00 -3.33066907e-16 -9.43689571e-16],The solution converged.,0.496413908095219,2.433160655094549,3.0732475155532972
18,10,[0.49610492 2.40185325 3.11661797],True,1,hybr,10,"[[-3.88445874e-07  7.86385357e-01  6.17736247e-01]
 [ 4.73652931e-06 -6.17736247e-01  7.86385357e-01]
 [-1.00000000e+00 -3.23139399e-06  3.48478020e-06]]","[ 1.54314440e-01 -9.44683146e-02 -1.17786705e-01 -9.18649425e-03
  8.54448958e-03  9.00657223e-08]",[-2.93939737e-11  1.98679532e-12 -4.23260728e-16],[ 0.0000000e+00 -2.6050273e-12 -2.2311597e-12],The solution converged.,0.49610492227674524,2.401853248248352,3.1166179721283083,[0.4925938  2.56506614 2.95379617],True,1,hybr,10,"[[-6.30886329e-07  9.28188554e-01  3.72110210e-01]
 [ 3.63027698e-05 -3.72110210e-01  9.28188553e-01]
 [-9.99999999e-01 -1.40942128e-05  3.34610562e-05]]","[ 9.50479682e-02 -7.26907232e-02 -7.49510181e-02 -1.43214827e-03
  8.30831498e-04  8.23016190e-08]",[-3.87502435e-10  2.05263834e-11  9.89634562e-16],[ 2.22044605e-16 -1.55824798e-11 -8.46769876e-12],The solution converged.,0.4925937974366,2.5650661396572745,2.9537961686736725,[0.4965966  2.43095727 3.07377442],True,1,hybr,7,"[[-4.20698264e-07  7.85262636e-01  6.19162816e-01]
 [ 5.72958643e-06 -6.19162816e-01  7.85262636e-01]
 [-1.00000000e+00 -3.87790549e-06  4.23874942e-06]]","[ 1.42538092e-01 -9.88665578e-02 -1.21531776e-01 -8.32715809e-03
  7.80477873e-03  1.00716839e-07]",[ 2.50355492e-09  7.03874843e-11 -9.83016940e-16],[-1.11022302e-16  3.54605234e-12  3.60528274e-12],The solution converged.,0.49659659598337913,2.430957272861205,3.0737744238542106
18,11,[0.49643825 2.4113978  3.10044152],True,1,hybr,9,"[[-4.19834245e-07  7.85233793e-01  6.19199395e-01]
 [ 5.76369823e-06 -6.19199395e-01  7.85233793e-01]
 [-1.00000000e+00 -3.89854649e-06  4.26588951e-06]]","[ 1.42551719e-01 -9.84653228e-02 -1.22415256e-01 -8.72056142e-03
  8.50530150e-03  1.01024628e-07]",[-3.26769820e-14 -2.08196341e-14 -2.22150884e-16],[ 2.22044605e-16 -1.27675648e-14 -3.65818487e-14],The solution converged.,0.49643824979941836,2.4113978006345853,3.100441521865212,[0.49094076 2.66135622 2.8525672 ],True,1,hybr,13,"[[-2.27903124e-06  9.27768666e-01  3.73155868e-01]
 [ 1.68556411e-04 -3.73155862e-01  9.27768653e-01]
 [-9.99999986e-01 -6.50122276e-05  1.55530923e-04]]","[ 4.61410307e-02 -6.08115551e-02 -9.54060582e-02 -7.99694401e-04
  3.77623010e-04  3.03789329e-07]",[ 2.40098149e-10 -6.17797159e-13 -8.73369471e-16],[-2.22044605e-16  2.18695062e-11  1.05000175e-11],The solution converged.,0.49094075982715324,2.661356220122006,2.8525671972071063,[0.49690539 2.44192177 3.0561073 ],True,1,hybr,8,"[[-4.20632129e-07  7.85266599e-01  6.19157790e-01]
 [ 5.91228250e-06 -6.19157790e-01  7.85266599e-01]
 [-1.00000000e+00 -3.99094412e-06  4.38228031e-06]]","[ 1.42557935e-01 -9.92360196e-02 -1.21009581e-01 -8.09732216e-03
  7.37530245e-03  9.93597366e-08]",[-2.97973536e-11  4.48553412e-11  2.77731173e-16],[-2.22044605e-16  1.78745907e-14  3.44724249e-14],The solution converged.,0.49690538560296144,2.441921774560405,3.056107304736598
18,12,[0.49576915 2.41348091 3.10607595],True,1,hybr,10,"[[-5.36399719e-07  7.86106786e-01  6.18090706e-01]
 [ 7.42185023e-06 -6.18090706e-01  7.86106786e-01]
 [-1.00000000e+00 -5.00904411e-06  5.50282315e-06]]","[ 1.50248073e-01 -9.61379863e-02 -1.18236530e-01 -8.89978539e-03
  8.27589276e-03  1.38277140e-07]",[ 3.97112672e-11 -5.94113702e-13 -2.47755140e-16],[ 0.00000000e+00 -7.12430115e-13 -5.64437386e-13],The solution converged.,0.4957691504091834,2.41348090648648,3.106075950210332,[0.49982867 2.21266815 3.30962606],True,1,hybr,11,"[[-6.30039546e-07  9.27662461e-01  3.73419815e-01]
 [ 1.19827904e-05 -3.73419814e-01  9.27662461e-01]
 [-1.00000000e+00 -5.05907542e-06  1.08807156e-05]]","[ 9.51757458e-02 -7.55424411e-02 -7.25690109e-02 -4.48352751e-03
  3.54643466e-03  9.30730955e-08]",[-5.71717390e-11 -8.16910146e-11 -9.42865852e-16],[ 4.44089210e-16 -1.31467059e-12 -1.09553616e-11],The solution converged.,0.4998286731812675,2.2126681517623,3.309626057947885,[0.49623353 2.44380309 3.06203059],True,1,hybr,8,"[[-4.20619606e-07  7.85350698e-01  6.19051114e-01]
 [ 5.92896331e-06 -6.19051114e-01  7.85350698e-01]
 [-1.00000000e+00 -4.00066524e-06  4.39593044e-06]]","[ 1.42562138e-01 -9.91391655e-02 -1.21229901e-01 -8.06752382e-03
  7.45103782e-03  1.00022392e-07]",[-1.69857192e-10 -3.58806545e-11 -1.41289819e-16],[-2.22044605e-16 -3.84248189e-13 -6.42319531e-13],The solution converged.,0.49623352983464847,2.443803092383967,3.0620305923814097
18,13,[0.49499088 2.4332711  3.09068818],True,1,hybr,9,"[[-4.09129447e-07  7.85643721e-01  6.18679193e-01]
 [ 6.27832278e-06 -6.18679193e-01  7.85643721e-01]
 [-1.00000000e+00 -4.20569765e-06  4.67940499e-06]]","[ 1.42398986e-01 -9.82973739e-02 -1.21449455e-01 -8.25078765e-03
  8.06239562e-03  9.98502480e-08]",[2.63655884e-12 6.21499518e-12 3.71007959e-16],[-3.33066907e-16 -1.77369230e-12  6.51395604e-12],The solution converged.,0.4949908798919688,2.4332710998404337,3.090688183242533,[0.49611559 2.37938727 3.14486882],True,1,hybr,10,"[[-5.77566761e-07  9.28485778e-01  3.71367957e-01]
 [ 1.75593608e-05 -3.71367957e-01  9.28485778e-01]
 [-1.00000000e+00 -7.05724646e-06  1.60891270e-05]]","[ 1.03824454e-01 -7.21555387e-02 -6.66075699e-02 -2.72060202e-03
  1.85018441e-03  7.58467520e-08]",[-6.10147996e-11  8.46428073e-13  5.01028560e-17],[-3.33066907e-16  4.46820358e-12  1.90149285e-12],The solution converged.,0.4961155887750772,2.3793872717549793,3.1448688243965988,[0.49540535 2.46586402 3.0443905 ],True,1,hybr,10,"[[-2.36311377e-07  7.84572593e-01  6.20036972e-01]
 [ 2.51587889e-06 -6.20036972e-01  7.84572593e-01]
 [-1.00000000e+00 -1.74534136e-06  1.82736783e-06]]","[ 1.33645531e-01 -1.03641991e-01 -1.23735517e-01 -7.45547596e-03
  7.20720082e-03  4.00532455e-08]",[-4.57230086e-11 -1.79155020e-11  2.98798541e-16],[0.00000000e+00 8.02069522e-12 7.62323538e-12],The solution converged.,0.4954053540376843,2.465864020082463,3.0443904996928777
18,14,[0.49627662 2.41746166 3.09477773],True,1,hybr,8,"[[-4.20631266e-07  7.85253612e-01  6.19174260e-01]
 [ 5.53005956e-06 -6.19174260e-01  7.85253612e-01]
 [-1.00000000e+00 -3.75437276e-06  4.08205519e-06]]","[ 1.42557055e-01 -9.85800678e-02 -1.22245381e-01 -8.60930596e-03
  8.32547324e-03  1.02295905e-07]",[ 2.32411737e-10 -1.70795102e-10 -1.48635594e-15],[0.00000000e+00 4.61110039e-11 3.45390938e-11],The solution converged.,0.49627661501042064,2.4174616561500537,3.0947777288717706,[0.49709001 2.37798296 3.13460529],True,1,hybr,16,"[[-5.36200801e-07  9.27672494e-01  3.73394889e-01]
 [ 1.99744620e-05 -3.73394889e-01  9.27672494e-01]
 [-1.00000000e+00 -7.95578077e-06  1.83295444e-05]]","[ 1.11811795e-01 -7.34984696e-02 -7.31287286e-02 -2.75730556e-03
  1.87742663e-03  8.62197897e-08]",[-7.71825250e-12 -2.59315749e-13 -4.45130369e-16],[-1.11022302e-16  0.00000000e+00  0.00000000e+00],The solution converged.,0.4970900116092594,2.377982962814438,3.1346052919129996,[0.49672862 2.44869453 3.04973464],True,1,hybr,8,"[[-4.20613129e-07  7.85296485e-01  6.19119884e-01]
 [ 6.01529813e-06 -6.19119884e-01  7.85296485e-01]
 [-1.00000000e+00 -4.05449669e-06  4.46338253e-06]]","[ 1.42564639e-01 -9.93606547e-02 -1.20833241e-01 -7.96667555e-03
  7.17461883e-03  9.88391569e-08]",[-1.65944764e-10  3.05256922e-10  1.79498764e-15],[-1.11022302e-16 -1.18007826e-11 -8.59284865e-12],The solution converged.,0.4967286211861415,2.4486945298591767,3.0497346414878246
18,15,[0.49794185 2.37188813 3.13178124],True,1,hybr,10,"[[-3.78197973e-07  7.86775873e-01  6.17238791e-01]
 [ 4.04026289e-06 -6.17238791e-01  7.86775873e-01]
 [-1.00000000e+00 -2.79136402e-06  2.94534290e-06]]","[ 1.58556566e-01 -8.98924218e-02 -1.16212422e-01 -9.92492460e-03
  9.05126552e-03  8.54193927e-08]",[-9.08648113e-11  2.27411477e-12  4.35529090e-17],[2.22044605e-16 3.81850107e-12 3.49897888e-12],The solution converged.,0.49794184963302346,2.3718881306159036,3.1317812408974275,[0.49943832 2.29715641 3.20770793],True,1,hybr,11,"[[-6.87008494e-07  9.27767707e-01  3.73158253e-01]
 [ 1.74069510e-05 -3.73158253e-01  9.27767707e-01]
 [-1.00000000e+00 -7.13293172e-06  1.58932441e-05]]","[ 1.10460228e-01 -8.23734140e-02 -6.02335668e-02 -3.15330632e-03
  2.64266135e-03  1.05452901e-07]",[-2.13629731e-10 -4.76413285e-13 -8.35720675e-17],[-3.33066907e-16  5.72074055e-11  2.32964620e-11],The solution converged.,0.4994383151628345,2.297156406014028,3.2077079263261963,[0.49849083 2.39866815 3.09116583],True,1,hybr,10,"[[-4.00233844e-07  7.85545865e-01  6.18803437e-01]
 [ 4.87412219e-06 -6.18803437e-01  7.85545865e-01]
 [-1.00000000e+00 -3.33052561e-06  3.58118045e-06]]","[ 1.49892127e-01 -9.70624872e-02 -1.17324421e-01 -9.08535333e-03
  8.41286974e-03  9.36107220e-08]",[-1.15316806e-11  1.32601317e-11  2.91291476e-16],[0.00000000e+00 8.84403661e-13 8.41771097e-13],The solution converged.,0.49849082987958615,2.3986681522410165,3.091165825350851
